ALink,SName,SLink,Lyric,language
/ivete-sangalo/,À Vontade (part. Wesley Safadão),/ivete-sangalo/a-vontade-part-wesley-safadao.html,"Vai começar
A banda dando acordes de uma canção
Casais preparam pra entrar no salão
Anunciando que não dá pra parar
Oh não para..
Do lado daqui
Meu coração dispara só de te ver
E eu fingindo que você não está lá
Mas o balanço já começa envolver
Oh não para

Acenou de lá, dei um tchau daqui
Sugerimos um bate papo
Vou me apaixonar, estou ficando afim
Só Deus sabe onde a noite vai dar

A gente fica à vontade
Se embala e começa a dançar
A dançar ê, ê
Nessa onda a gente se envolve
E começa a dançar
A dançar ê, ê

Muito prazer
Eu quero ver você mexer sem parar
Me aperte, vem colar seu rosto no meu
Segure firme, então comece a girar
E não para
Mais uma vez me envolva nos seus braços
Quero sentir
O seu calor numa dança bem sensual
E se prepare eu vou querer outra vez
Oh não para

Vem colar em mim, se perder no som
Eu já vi que essa noite é nossa
Tudo é bom assim, quando é natural
Quando a gente se atrai no salão",pt
/ivete-sangalo/,Abadá,/ivete-sangalo/abada.html,"Capoeira me levou
Carnaval em Salvador
Vou mudar a minha fantasia

Tô querendo é te ver
Só pra estar com você
Pelas ruas lindas da Bahia

Na avenida sou o céu
O seu beijo doce mel
Na cidade do meu coração
A poeira vai subir
E o EVA vai levar
Toda gente linda do verão

Eu vou sair de abadá
Eu vou sair de abadá
Eu vou sair de abadá
Meu amor, me leva",pt
/ivete-sangalo/,Acalme Sua Alma,/ivete-sangalo/acalme-sua-alma.html,"Acalme sua alma
Aprender é pra sempre
O corpo sente o que passa na mente
Respeite o seu tempo
Entenda você
Agradeça por poder viver
Agradeça por poder viver

E se chorar fizer bem
Pode chorar, o que é que tem?
A lágrima salga e salva a alma
Deus te quer bem
Amém

Voar além
Do que se vê
Pousar em si
Morar em si

Poder sentir
O dom de ser
Se descobrir
Viver

Voar além
Do que se vê
Pousar em si
Morar em si

Poder sentir
O dom de ser
Se descobrir
Viver você",pt
/ivete-sangalo/,Acelera Aê (Noite do Bem),/ivete-sangalo/acelera-ae-noite-do-bem.html,"Nesse lance, vou nesse ritmo, tudo pode rolar
Já sei onde vou nessa onda, tô doido afim de dançar
Solta o som pra animar a noite Dj
Todo mundo ligado na noite do bem

(Refrão 2x)
Aceleraê, o coração
Que hoje é dia de Ivete
Aceleraê, o coração
Que hoje é dia de Ivete
Aaaah

Mão com mão, Eu você curtição, o hit é bom
Pense bem, mente sã, corpo são
Eu tô feliz, eu tô afim, eu tô legal
E nesse astral
Vou ficar até amanhecer

(Refrão 2x)
Aceleraê, o coração
Que hoje é dia de Ivete
Aceleraê, o coração
Que hoje é dia de Ivete
Aaaah",pt
/ivete-sangalo/,Acelera Aê (Noite do Bem) / Festa / Sorte Grande,/ivete-sangalo/acelera-ae-noite-do-bem-festa-sorte-grande.html,"Nesse lance bom
Nesse ritmo
Tudo pode rolar
Já sei onde vou
Nessa onda
Tô doido afim de dançar
Solte o som pra animar a noite, dj
Todo mundo ligado
Noite do bem

Aceleraê
O coração
Hoje é dia de Ivete
Aceleraê
O coração
AAh

Mão com mão
Eu, você, curtição
O bit é bom
Pense bem, mente sã, corpo são
Tô feliz, tô afim, tô legal
E nesse astral
Vou ficar até amanhecer

Aceleraê
O coração
Hoje é dia de ivete
Aceleraê
O coração
AAh


Festa no gueto
Pode vir, pode chegar
Misturando o mundo inteiro
Vamo vê no que é que dá

Hoje tem
Festa no gueto
Pode vir, pode chegar
Misturando o mundo inteiro
Vamo vê no que é que dá

Tem gente de toda cor
Tem raça de toda fé
Guitarras de rock'n roll
Batuque de candomblé
Vai lá, prá ver

A tribo se balançar
E o chão da terra tremer
Mãe Preta de lá mandou chamar
Avisou! Avisou! Avisou! Avisou!

Que vai rolar a festa
Vai rolar!
O povo do gueto
Mandou avisar


A minha sorte grande
Foi você cair do céu
Minha paixão verdadeira
Viver a emoção
Ganhar teu coração
Pra ser feliz a vida inteira

É lindo o teu sorriso
O brilho dos teus olhos
Meu anjo querubim
Doce dos teus beijos
Calor dos teus braços
Perfume de jasmim

Chegou no meu espaço
Mandando no pedaço
Com o amor que não é brincadeira

Pegou me deu um laço
Dançou bem no compasso
De prazer levantou poeira
Poeira
Poeira
Poeira
Levantou poeira!
Poeira
Poeira
Poeira
Levantou poeira!",pt
/ivete-sangalo/,Adeus Bye Bye,/ivete-sangalo/adeus-bye-bye.html,"Quer ir embora, vai, adeus, bye, bye
Quando você me quiser Estarei no Ilê, já não te quero mais

Quer ir embora, vai, adeus, bye, bye
Quando você me quiser
Estarei no Ilê, já não te quero mais

Até chorar chorei, não pude suportar
Ao ver se acabar todo amor que eu te dei
E pra curar, então, meu pobre coração

Eu vou sair no Ilê
Vou me esquecer de você no meio da multidão
Eu vou com o negro mais lindo
Desfilar na avenida e te matar de paixão

Eu vou sair no Ilê
Vou me esquecer de você no meio da multidão
Eu vou com o negro mais lindo
Desfilar na avenida e te matar de paixão

Quer ir embora, vai, adeus, bye, bye

Ilê!",pt
/ivete-sangalo/,Ahora Ya Sé (agora Eu Já Sei),/ivete-sangalo/ahora-ya-se-agora-eu-ja-sei.html,"Duvidava, não entendia
Quando alguém me falou
Suspirava, que agonia
Pra sentir esse amor

Tiempo señor de todas las horas y dias
Pasó sin ver
Amarte de verdad
Sentir la nostalgia
Pero solo de ti, solo de ti

Agora eu já sei
Quando falta a respiração
É a prova que um coração
Já não sabe mais viver sem você
Ahora ya sé
Que me falta siempre la razón
Compreendi mejor en la emoción
Lo que traigo aqui, muy dentro de mi
Dentro de mi

Yo dudaba, no entendia
Cuando alguien me avisó
Suspiraba, todo el dia
Para sentir ese amor

El tiempo, señor de todas las horas y dias
Pasó sin ver
Amarte de verdad
Sentir la nostalgia
Pero solo de ti, solo de ti

Ahora ya sé
Cuando falta la respiración
Es la prueba que un corazón
Ya no sabe más, vivir sin ti
Ahora ya sé
Que me falta siempre la razón
Compreendi mejor en la emoción
Lo que traigo aqui, muy dentro de mi

Ahora ya sé
Cuando falta la respiración
Es la prueba que un corazón
Ya no sabe más, vivir sin ti
Ahora ya sé
Que me falta siempre la razón
Compreendi mejor en la emoción
Lo que traigo aqui, muy dentro de mi
Dentro de mi

Yo que dudaba, y no sabia
Desse verdadeiro amor
Nuestro amor, Llego!
Yo dudaba, no entendia
Yo dudaba, todo el dia, sí!
Nuestro amor
Verdadero amor



By @rafaelolipa",es
/ivete-sangalo/,Além do Horizonte,/ivete-sangalo/alem-do-horizonte.html,"Além do horizonte existe um lugar
Bonito e tranqüilo
Pra gente se amar

Além do horizonte deve ter
Algum lugar bonito pra viver em paz
Onde eu possa encontrar a natureza
Alegria e felicidade com certeza

Lá nesse lugar o amanhecer é lindo
Com flores festejando mais um dia que vem vindo
Onde a gente pode se deitar no campo
Se amar na relva escutando o canto dos pássaros

Aproveitar a tarde sem pensar na vida
Andar despreocupado sem saber a hora de voltar
Bronzear o corpo todo sem censura
Gozar a liberdade de uma vida sem frescura

Se você não vem comigo nada disso tem valor
De que vale o paraíso sem o amor
Se você não vem comigo tudo isso vai ficar
No horizonte esperando por nós dois

Além do horizonte existe um lugar
Bonito e tranqüilo
Pra gente se amar

Se você não vem comigo nada disso tem valor
De que vale o paraíso sem amor
Se você não vem comigo tudo isso vai ficar
No horizonte esperando por nós dois

Além do horizonte existe um lugar
Bonito e tranqüilo
Pra gente se amar",pt
/ivete-sangalo/,Amor em Paz,/ivete-sangalo/amor-em-paz.html,"Eu amei
E amei ai de mim muito mais
Do que devia amar
E chorei
Ao sentir que iria sofrer
E me desesperar

Foi então
Que da minha infinita tristeza
Aconteceu você
Encontrei em você
A razão de viver
E de amar em paz

E não sofrer mais
Nunca mais
Porque o amor
É a coisa mais triste
Quando se desfaz

Porque o amor é a coisa mais triste
Quando se desfaz",pt
/ivete-sangalo/,Amor Que Fica (Com Zezé di Camargo e Luciano),/ivete-sangalo/amor-que-fica-com-zeze-di-camargo-e-luciano.html,"Tá com medo
De olhar nos teus olhos
Porque sabe que não vai segurar
Coco que balança cai
Se tem fumaça tem fogo
Amor que fica não sai

Tenho medo
De olhar nos seus olhos
Porque sei que posso
Não resistir
Não quero pagar pra ver
Prá ter que sair daqui
Grudadinha com você

Sou abelha do seu mel
(Sim)
Tô na onda do seu mar
(Tô lhe vendo)
Sou a lua do seu céu
Sua estrela a brilhar
Sou sua outra metade
Quero entrar na sua história
Me carregue com você
Não me deixe do lado de fora

Um amor assim fogoso
Não é fácil encontrar
Todo esse seu chamego
É só prá me conquistar
Sei das suas artimanhas
Do que você tá a fim
Toma seu jeito garoto
Que eu não quero encrenca
Pra mim Ah",pt
/ivete-sangalo/,Amor Que Não Sai,/ivete-sangalo/amor-que-nao-sai.html,"Quando acordo de manhã
Beija-flor no meu jardim
E sinto o sol dourar a minha pele
E é tão bom

Sempre acordo de manhã
Beija-flor no meu jardim
Que bom ficar na sombra das mangueiras
Lembro muito bem de um tempo feliz
O mundo pertencia a gente
E era tudo demais

Sem você aqui, fica tudo assim
Tão diferente a solidão, vem
Leva meu sossego e minha paz
Esse amor que não sai
Esse amor que não vem
Que saudade louca de você, meu bem
Esse amor que não sai
Esse amor que não vem
Que saudade louca de você, meu bem

Leva meu sossego e minha paz
Esse amor que não sai
Esse amor que não vem
Que saudade louca de você, meu bem
Esse amor que não sai
Esse amor que não vem
Que saudade louca de você, meu bem",pt
/ivete-sangalo/,Aonde Você Mora,/ivete-sangalo/aonde-voce-mora.html,"Amor igual ao teu
Eu nunca mais terei
Amor que eu nunca vi igual
Que eu nunca mais verei

Amor que não se pede
Amor que não se mede
Que não se repete... Uuuuu

Amor que não se pede
Amor que não se mede
Que não se repete

Você vai chegar em casa
Eu quero abrir a porta
Aonde você mora?
Aonde você foi morar?
Aonde foi?

Não quero estar de fora
Aonde está você?
Eu tive que ir embora
Mesmo querendo ficar
Agora eu sei

Eu sei que fui embora
Agora eu quero você
De volta pra mim",pt
/ivete-sangalo/,Aqui Vai Rolar,/ivete-sangalo/aqui-vai-rolar.html,"Aqui vai rolar
Venha aqui
Vai rolar aqui
Óia

Prepare seu corpo e sua cabeça
Suingue do bom para quem mereça
Água de coco rolou
Deu bronze

Suingou, suingou, suingou
Moreno que vem de longe
Onde rolar carnaval, agite
Agora, decore o refrão

Se prepare e grite
Tinha Zé, tinha João
Combinando comigo
Sorriso no rosto

Pro peito faz bem
Bate na palma da mão
Quem quer alegria
Agora, decore o refrão

Que vem da Bahia
Beijinho na boca
Vai rolar, vai rolar
Carinho de pé

Vai rolar, vai rolar
Todo mundo dançando
Vai rolar, vai rolar
Alegria na rua",pt
/ivete-sangalo/,Areré (espanhol),/ivete-sangalo/arere-espanhol.html,"Yo lo que quero en esta vida
Estar toda la vida amándote
Es tu amor como una llama encendida
Quema de placer

Yo lo que quero en esta vida
Estar toda la vida amándote
Es tu amor como una llama encendida
Quema de placer

Yo ya le dije a Dios que no voy a dejar
Voy a llevarte lejos a cualquier lugar
Hago todo para no perderte

Areré, un lobby, un hobby, un love con usted
Areré, un lobby, un hobby, un love con usted

Y cae, cae, cae, cae, cae, cae, cae para acá
Todo, todo vas a lograr

Areré, un lobby, un hobby, un love con usted
Areré, un lobby, un hobby, un love con usted",es
/ivete-sangalo/,Assimétrica,/ivete-sangalo/assimetrica.html,"Não quero mais ser feliz
Ser feliz, quer dizer, sem você
Prefiro assim, assimetricamente
Viver com você

""Assimetricamantes"" nós dois
Assim como um mais um são três
Algo não se encaixa,
mas quem acha que dá certo
Somos nós

Nós e nós e nós e nós e nós
Todos desatados de uma vez
Quando nos atamos e amamos
Debaixo dos nossos lençóis

Muitos torcem , rezam, fazem ebó
Só pra ver você longe de mim (far away from me)
Só porque cismaram e inventaram
Que assim seria bem melhor
Só porque preferem me ver só
Só pra que só eles possam, enfim
Ver-me, ter-me, beber-me, comer-me
Tomar-me pra eles
E só pra eles, só",pt
/ivete-sangalo/,Astral,/ivete-sangalo/astral.html,"Astral pra cima, pra entrar no clima
Nem imagina como vai ficar
Quem tomou um banho frio em casa
Em pouco tempo vai se esquentar

Jogando seu corpo
Pro lado e pro outro
Deixando a música lhe movimentar
Todo o seu suingue no balanço da banda

Vem nessa alegria nos acompanhar
Agora, eu quero ver
A galera batendo a mão
Todo mundo saindo do chão

Com a mãozinha pra lá e pra cá
Subir, subir, subir, subir, subir, subir
Subir o astral
Subir, subir, subir, subir, subir, subir
Vai dar pra todo mundo",pt
/ivete-sangalo/,Atrás da Porta,/ivete-sangalo/atras-da-porta.html,"Quando olhaste bem nos olhos meus
E o teu olhar era de adeus, juro que não acreditei
Eu te estranhei, me debrucei
Sobre o teu corpo e duvidei
E me arrastei, e te arranhei

E me agarrei nos teus cabelos
Nos teus pelos, teu pijama
Nos teus pés, ao pé da cama
Sem carinho, sem coberta
No tapete atrás da porta
Reclamei baixinho

Dei pra maldizer o nosso lar
Pra sujar teu nome, te humilhar
E me vingar a qualquer preço
Te adorando pelo avesso
Pra mostrar que ainda sou tua
Até provar que ainda sou tua",pt
/ivete-sangalo/,Azul da Moda,/ivete-sangalo/azul-da-moda.html,"Tô vivendo no compasso
dessa vida que não pára nunca
Não pára nunca
Dessa vida que não pára nunca

Balançando nessa vida
Que não pára nunca
Não pára nunca
Que não pára nunca

Pirei no seu colar
Azul da moda
Seu pé de areia e sal
Na cor, dengosa

Brilhou no teu olhar
O amor me beija
Aonde você for
Seu calor me leva

Esquecer da dor
Pra quê chorar
Foi brincar de amor
Simbora

Pintou novo amor
Já tava na hora
E se demorou
Deixa pra lá

Esquecer da dor
Pra quê chorar
Foi brincar de amor
Simbora

Pintou novo amor
É que já tava na hora
E se demorou
Simbora",pt
/ivete-sangalo/,Back At One,/ivete-sangalo/back-at-one.html,"It's undeniable.. that we should be together
It's unbelievable, how I used to say that I fall never
The basis you need to know
If you don't know just how I feel
Then let me show you now that I'm for real
If all the things in time, time will reveal
(Yeah-ah...)

One, you're like a dream come true
Two, just wanna be with you
Three, girl it's plain to see
That you're the only one for me
And four, repeat steps one through three
Five, make you fall in love with me
If ever I believe my work is done
Then I'll start back at one
(Yeah-ah...)

É impossível fingir que posso controlar
O que estou sentindo, é muito forte pra negar
Pra que resistir, se eu sei que você também quer
Sabe que eu não vou seguir sozinha
Você tem as chaves do meu coração

One, você é meu sonho bom
Two, eu quero ter você pra mim
Three, por muito tempo esperei, preciso ouvir você dizer sim
Four, se quer eu posso repetir
Five, o que eu te disse até aqui
A qualquer preço eu quero o seu amor
Só serei feliz assim

Say farewell to the dark night
I see the coming of the sun
Eu quero estar ao seu lado baby, pra recomeçar
You came and bring the life into this lonely heart of mine
Eu vou seguir feliz
Just in the nick of time

One, meu sonho bom
Two, just wanna be with you
Three, por muito tempo esperei, preciso ouvir você dizer sim
And four, repeat steps one through three
Five, make you fall in love with me
If ever I believe my work is done
Then I'll start back at one

By Andreia",pt
/ivete-sangalo/,Baianidade Nagô,/ivete-sangalo/baianidade-nago.html,"Já pintou verão
Calor no coração
A festa vai começar
Salvador se agita
Numa só alegria
Eternos Dodô e Osmar

Na avenida sete
Na paz eu sou tiete
Na barra o farol a brilhar
Carnaval da bahia
Oitava maravilha
Eu nunca irei te deixar, meu amor

Eu vou
Atrás do trio elétrico vou
Dançar ao negro toque do agogô
Curtindo minha baianidade nagô ô ô ô ô

Eu queria
Que essa fantasia fosse eterna
Quem sabe um dia a paz vence a guerra
E viver será só festejar, eô, eô",pt
/ivete-sangalo/,Balakbak,/ivete-sangalo/balakbak.html,"Todo dia, toda hora
Quando eu pego na viola
Um balanço, um swing gostoso
Por favor não vá embora(x2)

Deixa eu tocar uma canção pra você
Som do tambor faz a terra tremer
Toco o timbal chacoalho o xequeré
Eu vou mostrar pra você como é(x2)

Balakbak baê, balakbak baê
Toque no compasso que a canção é pra você
Balakbak baê, balakbak baê
Dance no compasso que esse xote é pra você(x2)

digui, digui no, no
na, na, na, na, na(x2)

Todo dia, toda hora
Quando eu pego na viola
Um balanço, um swing gostoso
Por favor não vá embora(x2)

Deixa eu tocar uma canção pra você
Som do tambor faz a terra tremer
Toco o timbal chacoalho o xequeré
Eu vou mostrar pra você como é(x2)

Balakbak baê, balakbak baê
Toque no compasso que esse som é pra você
Balakbak baê, balakbak baê
Dance no compasso que esse xote é pra você(x2)

digui, digui no, no
na, na, na, na, na(x2)",pt
/ivete-sangalo/,Balançando Diferente,/ivete-sangalo/balancando-diferente.html,"Tá rolando um samba rock
Pra dançar você e eu
Temperei com samba reggae
Olha só no que que deu
Lancei num alto falante
Todo mundo se buliu

E o que foi de gente
Balançando atrás do trio
E o que foi de gente
Balançando a mais de mil

É Bala, é bala, é balançando diferente
Que a gente chega lá
Hoje o povo tá contente
No lê,lê,lê no lá,lá,lá
E eu vou levando
o samba rock sem parar
E quem tá de fora não demora para entrar
